,City,Tenure Months,Internet Service,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason,Senior Citizen_Yes,Gender_Male,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes
3497,Laguna Niguel,12,No,No internet service,Two year,No,Credit card (automatic),25.25,274.7,0,49,2646,cliente_activo,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
3498,Westminster,70,DSL,Yes,Two year,Yes,Bank transfer (automatic),49.85,3370.2,0,26,5460,cliente_activo,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3499,Rancho Santa Margarita,64,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,0,26,5780,cliente_activo,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1
3500,Mission Viejo,66,DSL,Yes,Two year,No,Credit card (automatic),89.9,5958.85,0,20,4082,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3501,Mission Viejo,71,DSL,Yes,Two year,Yes,Credit card (automatic),82.0,5999.85,0,72,5770,cliente_activo,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
3502,Ladera Ranch,20,Fiber optic,Yes,Month-to-month,No,Electronic check,89.95,1648.45,0,33,4812,cliente_activo,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3503,Santa Ana,72,DSL,Yes,Two year,Yes,Bank transfer (automatic),79.35,5753.25,0,55,4278,cliente_activo,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
3504,Santa Ana,71,DSL,No,Two year,No,Credit card (automatic),64.05,4492.9,0,71,4374,cliente_activo,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
3505,Santa Ana,38,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,0,34,3738,cliente_activo,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
3506,Santa Ana,33,DSL,No,One year,Yes,Electronic check,39.1,1309,0,40,2855,cliente_activo,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3507,Fountain Valley,23,DSL,No,Two year,No,Mailed check,34.6,813.45,0,73,4445,cliente_activo,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3508,Tustin,58,No,No internet service,One year,Yes,Electronic check,19.55,1108.8,0,72,4801,cliente_activo,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3509,Tustin,70,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),104.45,7349.35,0,27,5004,cliente_activo,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
3510,Anaheim,4,Fiber optic,No,Month-to-month,No,Electronic check,70.5,294.2,0,68,2896,cliente_activo,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3511,Anaheim,45,No,No internet service,Two year,No,Mailed check,20.35,929.2,0,62,4210,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
3512,Anaheim,36,No,No internet service,Two year,No,Credit card (automatic),19.45,754.5,0,39,5745,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
3513,Anaheim,54,DSL,No,Month-to-month,Yes,Mailed check,69.9,3883.3,0,65,6092,cliente_activo,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
3514,Anaheim,23,DSL,No,Two year,No,Mailed check,59.7,1414.2,0,49,3464,cliente_activo,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3515,Anaheim,41,DSL,No,One year,Yes,Credit card (automatic),78.35,3211.2,0,44,2894,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
3516,Brea,5,Fiber optic,No,Month-to-month,Yes,Mailed check,71.45,371.6,0,36,5171,cliente_activo,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3517,Brea,27,DSL,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,0,49,2068,cliente_activo,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3518,Fullerton,1,Fiber optic,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,0,23,3270,cliente_activo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3519,Fullerton,67,DSL,No,Two year,No,Credit card (automatic),35.7,2545.7,0,25,5655,cliente_activo,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3520,Fullerton,72,DSL,Yes,Two year,Yes,Credit card (automatic),89.55,6448.85,0,25,4993,cliente_activo,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3521,Fullerton,56,No,No internet service,Two year,Yes,Credit card (automatic),24.95,1468.9,0,76,5243,cliente_activo,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
3522,Garden Grove,44,No,No internet service,One year,No,Electronic check,24.85,1013.6,0,58,5331,cliente_activo,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
3523,Garden Grove,66,Fiber optic,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,0,32,5469,cliente_activo,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
3524,Garden Grove,69,Fiber optic,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65,0,34,5268,cliente_activo,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3525,Norco,40,No,No internet service,Two year,No,Credit card (automatic),19.65,830.25,0,75,3878,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3526,Villa Park,30,DSL,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,0,38,2613,cliente_activo,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
3527,Orange,11,DSL,Yes,Month-to-month,No,Mailed check,70.5,829.3,0,75,5541,cliente_activo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3528,Orange,15,No,No internet service,One year,No,Credit card (automatic),20.1,302.45,0,71,4359,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3529,Orange,11,DSL,Yes,Month-to-month,Yes,Electronic check,69.35,712.25,0,47,2288,cliente_activo,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3530,Orange,64,No,No internet service,One year,No,Bank transfer (automatic),19.8,1336.65,0,31,5384,cliente_activo,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3531,Orange,72,DSL,No,Two year,No,Bank transfer (automatic),74.4,5360.75,0,58,5590,cliente_activo,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
3532,Placentia,72,Fiber optic,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05,0,39,4988,cliente_activo,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
3533,Corona,1,DSL,No,Month-to-month,No,Mailed check,51.2,51.2,0,51,3699,cliente_activo,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3534,Corona,15,DSL,No,One year,No,Credit card (automatic),65.6,1010,0,28,2976,cliente_activo,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
3535,Corona,60,DSL,Yes,One year,No,Credit card (automatic),80.55,4847.05,0,52,4159,cliente_activo,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3536,Corona,56,DSL,No,One year,No,Mailed check,52.7,3019.7,0,63,4753,cliente_activo,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3537,Corona,8,No,No internet service,Two year,No,Mailed check,20.85,161.65,0,23,4249,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3538,Yorba Linda,49,DSL,No,Month-to-month,Yes,Credit card (automatic),52.15,2583.75,0,40,5224,cliente_activo,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3539,Ventura,70,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,0,26,4511,cliente_activo,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3540,Camarillo,52,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25,0,78,5490,cliente_activo,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
3541,Carpinteria,72,Fiber optic,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,0,79,6469,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3542,Fillmore,40,No,No internet service,Two year,Yes,Bank transfer (automatic),20.6,827.3,0,27,3091,cliente_activo,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3543,Ojai,40,Fiber optic,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,0,59,5742,cliente_activo,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3544,Oxnard,1,DSL,No,Month-to-month,Yes,Electronic check,49.85,49.85,0,49,5323,cliente_activo,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3545,Oxnard,30,No,No internet service,One year,No,Credit card (automatic),19.8,576.65,0,74,4006,cliente_activo,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3546,Port Hueneme,44,Fiber optic,Yes,Month-to-month,No,Electronic check,104.15,4495.65,0,32,2944,cliente_activo,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3547,Simi Valley,7,DSL,No,Month-to-month,Yes,Electronic check,48.2,340.35,0,34,5525,cliente_activo,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3548,Simi Valley,72,No,No internet service,Two year,Yes,Credit card (automatic),25.1,1789.9,0,74,5751,cliente_activo,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
3549,Somis,8,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55,0,42,5157,cliente_activo,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
3550,Santa Barbara,3,DSL,No,Month-to-month,No,Mailed check,55.9,157.55,0,36,4648,cliente_activo,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3551,Santa Barbara,8,DSL,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,0,78,4537,cliente_activo,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3552,Santa Barbara,5,Fiber optic,No,Month-to-month,Yes,Mailed check,85.3,420.45,0,67,2689,cliente_activo,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3553,Goleta,72,Fiber optic,Yes,Two year,No,Mailed check,107.45,7576.7,0,28,5246,cliente_activo,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1
3554,Arvin,54,DSL,Yes,Two year,No,Credit card (automatic),91.3,4965,0,27,5907,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3555,Avenal,72,DSL,Yes,Two year,No,Bank transfer (automatic),85.95,6151.9,0,62,6450,cliente_activo,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
3556,California Hot Springs,1,DSL,No,Month-to-month,No,Electronic check,45.2,45.2,0,44,4576,cliente_activo,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3557,Coalinga,69,Fiber optic,No,Two year,Yes,Credit card (automatic),79.2,5420.65,0,63,4072,cliente_activo,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
3558,Corcoran,48,DSL,No,Two year,No,Credit card (automatic),55.5,2627.35,0,48,4975,cliente_activo,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3559,Ducor,8,Fiber optic,Yes,Month-to-month,Yes,Electronic check,90.25,743.75,0,76,4969,cliente_activo,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3560,Earlimart,71,DSL,Yes,Two year,Yes,Mailed check,91.25,6589.6,0,30,5529,cliente_activo,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3561,Frazier Park,67,Fiber optic,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,0,31,4078,cliente_activo,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3562,Farmersville,34,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),97.7,3410,0,39,5789,cliente_activo,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
3563,Fellows,3,Fiber optic,No,Month-to-month,Yes,Electronic check,69.85,199.85,0,40,4764,cliente_activo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3564,Frazier Park,9,DSL,No,One year,Yes,Mailed check,65.6,593.3,0,65,2205,cliente_activo,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
3565,Glennville,71,Fiber optic,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,0,74,6101,cliente_activo,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1
3566,Hanford,57,Fiber optic,No,Two year,Yes,Credit card (automatic),90.45,5229.8,0,24,5076,cliente_activo,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
3567,Huron,72,DSL,Yes,Two year,Yes,Bank transfer (automatic),63.7,4464.8,0,46,4921,cliente_activo,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
3568,Ivanhoe,48,Fiber optic,Yes,Month-to-month,Yes,Electronic check,104.5,5068.05,0,71,3847,cliente_activo,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1
3569,Kernville,18,No,No internet service,One year,No,Mailed check,20.1,401.85,0,57,5586,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3570,Kettleman City,43,Fiber optic,Yes,One year,Yes,Credit card (automatic),104.3,4451.85,0,60,3927,cliente_activo,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1
3571,Lake Isabella,72,DSL,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,0,28,5197,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3572,Lamont,35,DSL,Yes,One year,Yes,Bank transfer (automatic),73.45,2661.1,0,66,4719,cliente_activo,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
3573,Laton,4,No,No internet service,Month-to-month,No,Mailed check,20.7,73.05,0,76,4676,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3574,Lebec,49,No,No internet service,Two year,No,Mailed check,25.25,1211.65,0,35,5616,cliente_activo,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
3575,Lemon Cove,71,Fiber optic,No,Two year,No,Bank transfer (automatic),100.5,7030.65,0,41,4080,cliente_activo,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1
3576,Lemoore,11,Fiber optic,Yes,Month-to-month,No,Electronic check,90.6,1020.2,0,65,2004,cliente_activo,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3577,Lindsay,63,DSL,Yes,Two year,Yes,Credit card (automatic),89.4,5597.65,0,80,5004,cliente_activo,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3578,Lost Hills,65,Fiber optic,No,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3,0,62,4168,cliente_activo,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3579,Mc Farland,49,No,No internet service,Two year,No,Credit card (automatic),20.45,1024.65,0,20,4784,cliente_activo,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
3580,New Cuyama,4,No,No internet service,Month-to-month,Yes,Electronic check,19.95,82.9,0,26,2951,cliente_activo,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
3581,Onyx,72,Fiber optic,Yes,One year,No,Credit card (automatic),109.15,7789.6,0,46,4807,cliente_activo,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
3582,Pixley,26,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),85.7,2067,0,23,3935,cliente_activo,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3583,Porterville,35,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,0,35,3199,cliente_activo,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3584,Posey,57,Fiber optic,Yes,One year,No,Electronic check,94.7,5468.95,0,70,4507,cliente_activo,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3585,Richgrove,28,DSL,Yes,Month-to-month,No,Electronic check,64.4,1802.15,0,48,2434,cliente_activo,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
3586,Sequoia National Park,25,No,No internet service,One year,Yes,Mailed check,26.8,733.55,0,78,3428,cliente_activo,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
3587,Shafter,47,DSL,No,One year,Yes,Credit card (automatic),66.05,3021.45,0,73,3404,cliente_activo,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3588,Springville,57,DSL,No,Month-to-month,No,Bank transfer (automatic),65.2,3687.85,0,76,4491,cliente_activo,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
3589,Stratford,16,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),85.05,1391.15,0,80,3739,cliente_activo,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3590,Strathmore,5,DSL,No,Month-to-month,Yes,Mailed check,55.8,274.35,0,69,2612,cliente_activo,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3591,Three Rivers,72,No,No internet service,Two year,No,Bank transfer (automatic),19.95,1322.85,0,56,5092,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
3592,Tulare,48,DSL,Yes,One year,No,Credit card (automatic),45.0,2196.3,0,21,5269,cliente_activo,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
3593,Tupman,68,Fiber optic,Yes,Two year,No,Bank transfer (automatic),114.9,7843.55,0,77,5782,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3594,Visalia,30,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),106.4,3211.9,0,35,5503,cliente_activo,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
3595,Wasco,3,DSL,No,Month-to-month,Yes,Mailed check,46.1,130.15,0,39,4047,cliente_activo,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3596,Weldon,14,DSL,No,Two year,No,Mailed check,39.7,692.35,0,47,3162,cliente_activo,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
3597,Wofford Heights,4,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5,0,57,4462,cliente_activo,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
3598,Woodlake,71,Fiber optic,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4,0,26,4865,cliente_activo,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
3599,Woody,8,No,No internet service,One year,No,Mailed check,24.4,203.95,0,35,2028,cliente_activo,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
3600,Visalia,61,DSL,No,Month-to-month,No,Bank transfer (automatic),33.6,2117.2,0,64,6495,cliente_activo,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
3601,Visalia,72,Fiber optic,No,Two year,No,Bank transfer (automatic),90.45,6565.85,0,35,4461,cliente_activo,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0
3602,Bakersfield,5,Fiber optic,No,Month-to-month,Yes,Electronic check,84.0,424.75,0,54,4456,cliente_activo,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3603,Bakersfield,49,DSL,No,Two year,No,Bank transfer (automatic),67.4,3306.85,0,66,5075,cliente_activo,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
3604,Bakersfield,8,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,0,22,5498,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3605,Bakersfield,3,Fiber optic,Yes,Month-to-month,Yes,Electronic check,80.35,253.8,0,51,4203,cliente_activo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3606,Bakersfield,9,No,No internet service,Two year,No,Mailed check,19.6,197.4,0,65,4406,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
3607,Bakersfield,67,DSL,No,Two year,Yes,Bank transfer (automatic),54.2,3838.2,0,57,6005,cliente_activo,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
3608,Bakersfield,46,DSL,No,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,0,75,3150,cliente_activo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3609,Bakersfield,67,DSL,Yes,One year,No,Mailed check,75.1,5064.45,0,25,4931,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
3610,Bakersfield,55,No,No internet service,One year,No,Electronic check,19.7,1140.05,0,28,4888,cliente_activo,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3611,Bakersfield,33,DSL,No,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,0,75,4959,cliente_activo,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
3612,San Luis Obispo,62,No,No internet service,Two year,No,Credit card (automatic),20.05,1263.9,0,63,6444,cliente_activo,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
3613,San Luis Obispo,49,DSL,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,0,39,4810,cliente_activo,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3614,Arroyo Grande,1,DSL,No,Month-to-month,Yes,Electronic check,44.75,44.75,0,59,5479,cliente_activo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3615,Atascadero,14,Fiber optic,No,Month-to-month,Yes,Electronic check,82.65,1185,0,79,4965,cliente_activo,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
3616,Avila Beach,18,Fiber optic,No,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,0,47,3728,cliente_activo,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
3617,Cambria,72,Fiber optic,Yes,Two year,Yes,Credit card (automatic),117.15,8529.5,0,41,4743,cliente_activo,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3618,Casmalia,64,Fiber optic,Yes,Two year,No,Credit card (automatic),99.25,6549.45,0,59,5213,cliente_activo,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
3619,Cayucos,69,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,0,52,5532,cliente_activo,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
3620,Creston,1,No,No internet service,Month-to-month,Yes,Electronic check,25.7,25.7,0,54,5249,cliente_activo,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
3621,Grover Beach,71,DSL,Yes,Two year,No,Credit card (automatic),90.3,6287.3,0,63,6291,cliente_activo,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1
3622,Guadalupe,66,DSL,No,One year,Yes,Credit card (automatic),49.4,3251.85,0,59,5232,cliente_activo,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3623,Lompoc,2,No,No internet service,Month-to-month,No,Mailed check,19.4,50.6,0,56,3954,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3624,Lompoc,71,Fiber optic,Yes,Two year,Yes,Bank transfer (automatic),109.7,7904.25,0,26,5011,cliente_activo,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1
3625,Los Alamos,11,DSL,No,One year,Yes,Electronic check,61.25,729.95,0,58,2738,cliente_activo,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3626,Los Olivos,47,DSL,No,Month-to-month,Yes,Electronic check,55.3,2654.05,0,52,5491,cliente_activo,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
3627,Oceano,60,Fiber optic,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,0,53,6237,cliente_activo,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
3628,Paso Robles,11,No,No internet service,One year,No,Mailed check,19.5,226.8,0,28,5825,cliente_activo,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3629,Pismo Beach,29,DSL,No,One year,No,Credit card (automatic),39.5,1082.75,0,29,5103,cliente_activo,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3630,San Ardo,21,DSL,No,Month-to-month,Yes,Electronic check,26.05,565.75,0,44,4302,cliente_activo,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3631,San Miguel,48,Fiber optic,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,0,60,3594,cliente_activo,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3632,San Simeon,3,DSL,No,Month-to-month,No,Mailed check,29.65,90.05,0,69,5880,cliente_activo,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3633,Santa Margarita,43,DSL,No,Month-to-month,No,Mailed check,50.2,2169.4,0,49,5284,cliente_activo,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3634,Santa Maria,5,Fiber optic,Yes,Month-to-month,No,Electronic check,105.3,550.6,0,66,4024,cliente_activo,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3635,Santa Maria,1,DSL,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,0,45,5286,cliente_activo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3636,Santa Maria,71,DSL,Yes,One year,No,Electronic check,85.45,6300.85,0,32,5280,cliente_activo,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1
3637,Santa Ynez,8,No,No internet service,One year,No,Electronic check,19.8,160.05,0,51,5698,cliente_activo,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3638,Shandon,8,DSL,No,Month-to-month,Yes,Electronic check,59.25,436.6,0,54,3003,cliente_activo,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3639,Solvang,20,Fiber optic,No,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,0,77,2927,cliente_activo,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3640,Mojave,71,Fiber optic,No,One year,Yes,Credit card (automatic),79.05,5552.5,0,38,5466,cliente_activo,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3641,California City,31,Fiber optic,No,One year,Yes,Electronic check,90.7,2835.5,0,34,2364,cliente_activo,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3642,Acton,38,Fiber optic,Yes,One year,No,Credit card (automatic),95.0,3591.25,0,71,5148,cliente_activo,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
3643,Big Pine,2,DSL,No,Month-to-month,Yes,Mailed check,30.25,63.75,0,61,4387,cliente_activo,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3644,Bishop,12,DSL,Yes,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,0,24,2873,cliente_activo,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3645,Boron,9,Fiber optic,Yes,Month-to-month,No,Bank transfer (automatic),93.0,870.25,0,40,2267,cliente_activo,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
