,Tenure Months,Monthly Charges,Total Charges,Churn Score,CLTV,Dependents_Yes,Multiple Lines_Yes,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Contract_One year,Paperless Billing_Yes,Internet Service_No,Streaming Movies_No internet service,Streaming Movies_Yes,Payment Method_Electronic check,Payment Method_Mailed check,predicciones,reales
4330,68,88.0,6161.9,44,5436,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4331,49,43.8,2106.05,68,5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4332,40,62.05,2511.55,34,2290,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
4333,16,20.1,318.6,22,4545,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
4334,72,101.35,7323.15,25,4497,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4335,2,84.05,186.05,72,5039,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
4336,23,20.9,454.0,46,4076,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4337,71,105.9,7521.95,60,5479,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4338,12,85.05,999.8,80,2540,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4339,54,44.1,2369.7,32,6205,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4340,68,90.2,6297.65,55,4095,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4341,27,53.45,1461.45,75,2191,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4342,21,19.95,416.4,36,3632,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
4343,64,74.65,4869.35,58,5113,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4344,57,57.5,3265.95,75,4133,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4345,19,19.65,358.15,21,5596,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4346,31,93.8,2939.8,46,2510,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4347,52,89.25,4652.4,31,4624,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
4348,46,94.15,4408.45,70,3924,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
4349,11,55.6,580.8,80,5014,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4350,53,48.7,2495.2,54,4116,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4351,57,104.9,5913.95,75,5838,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
4352,71,19.9,1389.35,31,5789,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4353,1,19.4,19.4,72,3160,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
4354,68,25.05,1629.2,24,4187,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4355,72,84.45,6033.1,50,6297,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
4356,2,19.3,44.4,43,3009,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4357,41,79.85,3320.75,48,5556,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
4358,72,25.55,1867.7,40,6425,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4359,58,68.4,3972.25,62,5269,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
4360,7,20.65,155.9,38,2100,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4361,65,55.15,3673.15,34,6205,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4362,1,70.6,70.6,61,3530,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4363,56,19.95,1126.75,65,4838,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
4364,4,19.0,73.45,28,4345,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4365,58,44.1,2413.05,44,5040,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
4366,62,107.6,6912.7,40,4697,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4367,26,61.55,1581.95,30,5156,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4368,62,90.7,5586.45,67,5496,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,58,99.25,5846.65,22,4098,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4370,68,91.7,6424.7,77,4113,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
4371,61,100.7,6018.65,57,4804,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
4372,42,78.45,3373.4,30,3192,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4373,18,84.3,1537.9,72,4612,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4374,56,19.55,1080.55,56,5764,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
4375,4,20.45,82.85,40,4344,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4376,35,55.6,2016.45,80,5964,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4377,64,86.8,5327.25,70,4915,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4378,31,20.95,683.25,69,5772,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
4379,67,20.05,1263.05,76,4934,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
4380,70,113.65,7714.65,46,6146,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
4381,2,59.5,130.5,61,5613,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4382,29,87.8,2621.75,25,4780,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4383,47,41.9,1875.25,45,2540,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4384,12,69.85,837.5,36,5796,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
4385,8,56.3,401.5,21,3135,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4386,54,109.55,6118.95,42,6130,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4387,69,92.15,6480.9,30,5817,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
4388,26,69.5,1800.05,55,3866,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4389,72,97.0,7104.2,67,6302,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4390,70,58.35,4214.25,55,4093,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4391,28,70.4,1992.2,54,5195,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4392,21,94.3,1948.35,55,2058,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
4393,53,19.55,1007.9,29,4670,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
4394,53,95.95,5036.9,61,4523,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
4395,70,94.8,6859.05,71,5072,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4396,61,107.75,6521.9,29,5364,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4397,11,54.6,617.85,49,2573,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
4398,2,71.3,157.75,43,2274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4399,25,19.5,516.3,36,4761,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0
4400,41,56.3,2364.0,46,2994,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4401,71,90.55,6239.05,66,6009,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4402,34,60.8,2042.05,48,4522,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4403,29,98.8,2807.1,42,4580,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4404,40,98.15,4116.8,53,4332,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
4405,36,35.35,1317.95,60,3314,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4406,46,103.15,4594.65,32,3517,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0
4407,58,107.75,6332.75,57,5121,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4408,39,81.4,3213.75,22,4104,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4409,52,95.7,4976.15,31,4415,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
4410,70,104.8,7308.95,57,5291,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4411,65,70.95,4555.2,30,4871,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4412,1,44.95,44.95,75,3256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4413,70,97.65,6982.5,35,4252,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4414,29,35.65,1025.15,46,4107,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4415,67,85.25,5714.2,61,6322,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
4416,1,19.5,19.5,23,5279,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
4417,30,25.1,789.55,35,5851,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
4418,48,100.05,4834.0,34,3468,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4419,55,55.7,3131.8,61,4149,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4420,37,91.15,3369.25,37,3194,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
4421,31,83.85,2674.15,56,4283,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4422,4,45.9,199.75,39,3200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4423,72,25.1,1790.8,52,4185,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
4424,1,19.7,19.7,43,2004,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4425,15,91.5,1400.3,41,4173,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
4426,8,51.3,411.6,66,2545,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4427,35,21.1,741.0,79,5707,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
4428,56,104.75,5841.35,35,5128,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
4429,65,85.75,5688.45,21,4978,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4430,2,20.3,31.9,58,2843,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
4431,65,100.75,6674.65,66,4368,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
4432,18,74.15,1345.75,73,5033,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4433,23,78.55,1843.05,47,3127,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4434,70,19.85,1433.8,39,4442,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4435,4,50.7,214.55,60,4288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4436,19,45.0,865.85,62,4519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4437,18,77.8,1358.6,42,4228,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4438,38,83.45,3147.15,49,2768,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4439,47,94.8,4535.85,66,5022,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4440,52,20.1,1078.75,71,4529,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4441,9,59.9,542.4,66,5414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4442,26,90.1,2312.55,39,2068,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
4443,44,70.95,3250.45,66,3678,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0
4444,3,29.2,98.5,48,4699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4445,2,46.6,87.9,54,5096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4446,25,74.3,1952.25,64,4815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,2,69.3,153.8,58,2901,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4448,58,94.3,5610.15,77,6166,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
4449,59,76.45,4519.5,27,5978,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
4450,44,54.0,2440.25,36,4256,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4451,66,104.25,6860.6,42,4915,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0
4452,68,19.95,1377.7,53,4165,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4453,9,24.95,190.25,24,5473,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4454,19,84.75,1651.95,24,5157,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4455,4,19.75,78.3,25,4987,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4456,70,113.65,7939.25,75,6424,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4457,1,44.9,44.9,21,2451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4458,8,75.25,576.7,74,2332,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4459,53,24.6,1279.0,44,4610,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4460,51,25.0,1260.7,49,5896,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
4461,11,20.95,267.35,31,4075,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4462,60,110.6,6586.85,22,5756,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
4463,17,55.5,934.15,38,3190,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4464,1,19.45,19.45,48,2133,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4465,43,84.85,3645.6,56,4556,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
4466,16,19.6,314.45,79,4298,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4467,57,53.45,3053.0,21,5660,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4468,37,19.8,677.05,24,5137,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
4469,72,112.1,7965.95,62,4272,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4470,2,74.2,140.1,32,3170,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4471,17,69.0,1108.0,22,4439,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
4472,16,19.35,295.55,22,2017,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
4473,10,19.8,198.25,34,5270,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0
4474,64,109.2,6741.15,34,5543,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4475,1,79.15,79.15,57,2742,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4476,25,53.65,1355.45,25,5854,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4477,71,100.2,7209.0,55,5502,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4478,72,108.65,7726.35,48,5730,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4479,49,40.65,2070.75,29,5565,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4480,29,55.35,1636.95,70,5138,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
4481,72,105.6,7581.5,48,5981,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4482,50,95.7,4729.75,44,4164,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
4483,71,83.2,6126.1,73,5350,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
4484,70,90.05,6333.4,47,4666,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4485,71,97.65,6687.85,37,5319,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4486,61,68.05,4158.25,78,4436,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4487,68,102.1,7149.35,62,5228,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4488,62,23.4,1429.65,67,5822,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4489,7,71.05,472.65,49,4668,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4490,6,19.45,113.5,43,3461,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
4491,33,59.45,1884.65,30,3116,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
4492,28,92.2,2568.15,26,5116,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4493,27,19.85,470.0,58,2176,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4494,7,43.9,278.4,75,3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4495,30,90.5,2595.85,53,5983,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4496,63,90.45,5825.5,23,4616,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4497,53,84.6,4449.75,60,4733,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
4498,21,99.15,1956.4,36,5324,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
4499,17,19.95,310.6,76,2221,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
4500,16,20.5,290.55,52,2856,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4501,35,62.1,2096.1,65,5315,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
4502,32,79.5,2665.0,24,3041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4503,28,19.55,543.8,41,3948,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
4504,1,20.35,20.35,40,2183,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
4505,59,51.7,3005.8,30,6107,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
4506,72,23.3,1623.15,30,4152,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0
4507,40,65.1,2586.0,54,3885,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4508,40,81.2,3292.3,61,5370,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4509,63,74.5,4674.55,52,6382,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4510,3,80.5,232.35,53,2032,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
4511,40,60.3,2448.5,28,3724,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
4512,8,75.0,658.1,80,5413,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4513,34,90.15,3128.8,38,3202,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
4514,9,69.05,653.95,60,2907,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
4515,31,59.7,1825.5,20,2425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4516,50,19.85,943.1,39,4358,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0
4517,9,40.75,359.4,24,2973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4518,25,95.7,2338.35,34,4535,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
4519,1,46.3,46.3,65,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4520,45,81.3,3541.1,77,3111,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
4521,55,20.0,1087.25,53,4277,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4522,38,66.15,2522.4,78,4933,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4523,38,19.6,717.3,34,3854,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
4524,34,49.8,1734.2,47,2711,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4525,70,101.75,7069.3,47,5596,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4526,13,55.15,742.9,59,3161,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4527,61,103.95,6423.0,59,4148,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
4528,41,99.65,4220.35,66,2640,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
4529,21,73.7,1558.7,39,2071,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4530,55,50.05,2743.45,70,4932,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
4531,69,60.25,4055.5,44,5717,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4532,69,87.3,6055.55,69,4148,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4533,47,54.25,2538.2,71,2320,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4534,72,85.3,6129.2,28,4456,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4535,33,50.0,1750.85,65,5600,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
4536,72,90.95,6652.45,66,5096,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4537,37,72.25,2575.45,20,4121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4538,62,96.1,6019.35,37,5868,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4539,71,19.85,1379.6,56,4121,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4540,23,55.3,1284.2,65,4028,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4541,16,20.1,296.15,72,5052,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
4542,9,69.5,653.25,72,3628,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
4543,17,25.15,412.6,33,3931,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
4544,24,79.65,1928.7,72,3816,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4545,1,71.25,71.25,49,5033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4546,72,113.8,7845.8,56,4598,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4547,72,24.55,1750.7,52,4169,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
4548,11,19.7,216.2,67,3838,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4549,60,100.5,6029.0,34,6442,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
4550,49,74.45,3721.9,60,4517,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
4551,30,104.1,3121.1,59,5655,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
4552,53,19.05,990.45,74,6160,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
4553,39,25.0,1004.35,55,4295,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4554,9,19.05,157.65,61,3248,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
4555,39,81.9,3219.75,46,3446,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
4556,8,69.7,572.85,20,5242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4557,51,90.15,4554.85,22,5692,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
4558,71,25.35,1847.55,68,5747,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
4559,71,24.65,1766.75,73,4788,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0
4560,70,19.55,1462.05,22,5209,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
4561,38,60.0,2193.2,42,2187,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
4562,28,89.9,2433.5,55,3676,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4563,32,19.4,641.15,31,3846,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
